runtime,theme,size,seed,variant,days,cpu_ms,wall_ms
chromium,delta,128,13,combined,73,,29060.200000166893
chromium,delta,128,14,baseline,73,,37462.199999809265
chromium,delta,128,14,water-sparse,73,,34343.80000001192
chromium,delta,128,14,soil-cache,73,,36725.69999998808
chromium,delta,128,14,soil-saturation,73,,36951.600000202656
chromium,delta,128,14,water-wasm,73,,29005.49999976158
chromium,delta,128,14,combined,73,,24238.300000190735
chromium,delta,128,15,baseline,73,,59306.4000005126
chromium,delta,128,15,water-sparse,73,,60750.200000047684
chromium,delta,128,15,soil-cache,73,,31809.400000035763
chromium,delta,128,15,soil-saturation,73,,34486.800000071526
chromium,delta,128,15,water-wasm,73,,27241.30000013113
chromium,delta,128,15,combined,73,,21407.000000178814
chromium,delta,128,16,baseline,73,,37345.39999997616
chromium,delta,128,16,water-sparse,73,,40655.80000001192
chromium,delta,128,16,soil-cache,73,,33270.999999940395
chromium,delta,128,16,soil-saturation,73,,38657.49999988079
chromium,delta,128,16,water-wasm,73,,30366.799999833107
chromium,delta,128,16,combined,73,,26805.099999845028
chromium,delta,128,17,baseline,73,,37888.799999952316
chromium,delta,128,17,water-sparse,73,,38658.30000001192
chromium,delta,128,17,soil-cache,73,,37739.40000015497
chromium,delta,128,17,soil-saturation,73,,41235.90000015497
chromium,delta,128,17,water-wasm,73,,31588.5
chromium,delta,128,17,combined,73,,22672.89999973774
chromium,delta,128,18,baseline,73,,51597.50000023842
chromium,delta,128,18,water-sparse,73,,42939.30000013113
chromium,delta,128,18,soil-cache,73,,46582.300000071526
chromium,delta,128,18,soil-saturation,73,,45544.100000202656
chromium,delta,128,18,water-wasm,73,,38448.59999996424
chromium,delta,128,18,combined,73,,33478.60000014305
chromium,delta,128,19,baseline,73,,35572.99999976158
chromium,delta,128,19,water-sparse,73,,33219.40000009537
chromium,delta,128,19,soil-cache,73,,35695.60000002384
chromium,delta,128,19,soil-saturation,73,,35219.299999952316
chromium,delta,128,19,water-wasm,73,,29087.700000226498
chromium,delta,128,19,combined,73,,23335.099999845028
chromium,delta,128,2,baseline,73,,67490.10000032187
chromium,delta,128,2,water-sparse,73,,41406.49999988079
chromium,delta,128,2,soil-cache,73,,22242.5
chromium,delta,128,2,soil-saturation,73,,30961.80000001192
chromium,delta,128,2,water-wasm,73,,21262.000000059605
chromium,delta,128,2,combined,73,,35675.10000008345
chromium,delta,128,20,baseline,73,,43704.000000178814
chromium,delta,128,20,water-sparse,73,,39568.800000309944
chromium,delta,128,20,soil-cache,73,,43257.00000029802
chromium,delta,128,20,soil-saturation,73,,47574.69999986887
chromium,delta,128,20,water-wasm,73,,35870.69999986887
chromium,delta,128,20,combined,73,,28918.90000027418
chromium,delta,128,21,baseline,73,,34546
chromium,delta,128,21,water-sparse,73,,30770.69999986887
chromium,delta,128,21,soil-cache,73,,33043.80000001192
chromium,delta,128,21,soil-saturation,73,,32299.200000047684
chromium,delta,128,21,water-wasm,73,,25728.199999809265
chromium,delta,128,21,combined,73,,21861.200000166893
chromium,delta,128,22,baseline,73,,30415.199999809265
chromium,delta,128,22,water-sparse,73,,31565.099999845028
chromium,delta,128,22,soil-cache,73,,26668.19999974966
chromium,delta,128,22,soil-saturation,73,,29499.499999821186
chromium,delta,128,22,water-wasm,73,,25007.900000154972
chromium,delta,128,22,combined,73,,20832.19999986887
chromium,delta,128,23,baseline,73,,38061.09999996424
chromium,delta,128,23,water-sparse,73,,31047.900000095367
chromium,delta,128,23,soil-cache,73,,33244.99999964237
chromium,delta,128,23,soil-saturation,73,,35737.999999821186
chromium,delta,128,23,water-wasm,73,,26000.100000083447
chromium,delta,128,23,combined,73,,23356.69999974966
chromium,delta,128,24,baseline,73,,39326.300000309944
chromium,delta,128,24,water-sparse,73,,31808.699999570847
chromium,delta,128,24,soil-cache,73,,35454.40000003576
chromium,delta,128,24,soil-saturation,73,,35215.49999964237
chromium,delta,128,24,water-wasm,73,,26997.20000010729
chromium,delta,128,24,combined,73,,26455.50000023842
chromium,delta,128,25,baseline,73,,35533.00000041723
chromium,delta,128,25,water-sparse,73,,34151.49999958277
chromium,delta,128,25,soil-cache,73,,33643.10000008345
chromium,delta,128,25,soil-saturation,73,,33726.39999997616
chromium,delta,128,25,water-wasm,73,,27027.699999690056
chromium,delta,128,25,combined,73,,24862.399999976158
chromium,delta,128,26,baseline,73,,32791.700000047684
chromium,delta,128,26,water-sparse,73,,29665.399999916553
chromium,delta,128,26,soil-cache,73,,30955.19999974966
chromium,delta,128,26,soil-saturation,73,,31960.89999985695
chromium,delta,128,26,water-wasm,73,,25241.799999773502
chromium,delta,128,26,combined,73,,22422.399999916553
chromium,delta,128,27,baseline,73,,30961.099999845028
chromium,delta,128,27,water-sparse,73,,27715.699999809265
chromium,delta,128,27,soil-cache,73,,25096.400000095367
chromium,delta,128,27,soil-saturation,73,,27286.000000417233
chromium,delta,128,27,water-wasm,73,,29430.69999998808
chromium,delta,128,27,combined,73,,19827.300000190735
chromium,delta,128,28,baseline,73,,33750.39999991655
chromium,delta,128,28,water-sparse,73,,29221.300000071526
chromium,delta,128,28,soil-cache,73,,28426.899999678135
chromium,delta,128,28,soil-saturation,73,,31704.400000154972
chromium,delta,128,28,water-wasm,73,,24311.89999985695
chromium,delta,128,28,combined,73,,26548.79999989271
chromium,delta,128,29,baseline,73,,26093.80000001192
chromium,delta,128,29,water-sparse,73,,21933.199999809265
chromium,delta,128,29,soil-cache,73,,24927.500000357628
chromium,delta,128,29,soil-saturation,73,,25217.10000014305
chromium,delta,128,29,water-wasm,73,,20750.699999928474
chromium,delta,128,29,combined,73,,18653.90000027418
chromium,delta,128,3,baseline,73,,23465.200000226498
chromium,delta,128,3,water-sparse,73,,51737.50000035763
chromium,delta,128,3,soil-cache,73,,26717.19999986887
chromium,delta,128,3,soil-saturation,73,,58483.10000014305
chromium,delta,128,3,water-wasm,73,,31747.799999654293
chromium,delta,128,3,combined,73,,22359.099999904633
chromium,delta,128,30,baseline,73,,24532.10000014305
chromium,delta,128,30,water-sparse,73,,28432.600000083447
chromium,delta,128,30,soil-cache,73,,28311.399999916553
chromium,delta,128,30,soil-saturation,73,,31128.799999952316
chromium,delta,128,30,water-wasm,73,,22766.899999976158
chromium,delta,128,30,combined,73,,19294.199999809265
chromium,delta,128,4,baseline,73,,32039.69999998808
chromium,delta,128,4,water-sparse,73,,27960.50000023842
chromium,delta,128,4,soil-cache,73,,35523.90000009537
chromium,delta,128,4,soil-saturation,73,,34999.7999997735
chromium,delta,128,4,water-wasm,73,,19925.200000166893
chromium,delta,128,4,combined,73,,20311.300000429153
chromium,delta,128,5,baseline,73,,21966.899999976158
chromium,delta,128,5,water-sparse,73,,22149.69999974966
chromium,delta,128,5,soil-cache,73,,20315.699999690056
chromium,delta,128,5,soil-saturation,73,,29968.29999989271
chromium,delta,128,5,water-wasm,73,,21287.80000001192
chromium,delta,128,5,combined,73,,15725.500000178814
chromium,delta,128,6,baseline,73,,25447.10000050068
chromium,delta,128,6,water-sparse,73,,25607.700000345707
chromium,delta,128,6,soil-cache,73,,28841.09999960661
chromium,delta,128,6,soil-saturation,73,,29333.599999904633
chromium,delta,128,6,water-wasm,73,,20814.600000083447
chromium,delta,128,6,combined,73,,14190.99999988079
chromium,delta,128,7,baseline,73,,27948.60000014305
chromium,delta,128,7,water-sparse,73,,25947.500000476837
chromium,delta,128,7,soil-cache,73,,28732.39999973774
chromium,delta,128,7,soil-saturation,73,,30002.49999988079
chromium,delta,128,7,water-wasm,73,,22505.099999785423
chromium,delta,128,7,combined,73,,19670.100000023842
chromium,delta,128,8,baseline,73,,29835.800000071526
chromium,delta,128,8,water-sparse,73,,28435.200000047684
chromium,delta,128,8,soil-cache,73,,23191.600000321865
chromium,delta,128,8,soil-saturation,73,,27784.699999809265
chromium,delta,128,8,water-wasm,73,,25948.000000178814
chromium,delta,128,8,combined,73,,23753.500000417233
chromium,delta,128,9,baseline,73,,34093.99999970198
chromium,delta,128,9,water-sparse,73,,30279.300000071526
chromium,delta,128,9,soil-cache,73,,33228.400000333786
chromium,delta,128,9,soil-saturation,73,,40584.400000452995
chromium,delta,128,9,water-wasm,73,,31876.400000035763
chromium,delta,128,9,combined,73,,22233.599999666214
chromium,delta,256,1,baseline,73,,106580.7999997139
chromium,delta,256,1,water-sparse,73,,98439.89999985695
chromium,delta,256,1,soil-cache,73,,95025.50000029802
chromium,delta,256,1,soil-saturation,73,,90245.60000002384
chromium,delta,256,1,water-wasm,73,,74812.69999998808
chromium,delta,256,1,combined,73,,91093.49999976158
chromium,delta,256,2,baseline,73,,87722.69999969006
chromium,delta,256,2,water-sparse,73,,75095.09999984503
chromium,delta,256,2,soil-cache,73,,83088.49999958277
chromium,delta,256,2,soil-saturation,73,,87060.60000002384
chromium,delta,256,2,water-wasm,73,,71322.69999957085
chromium,delta,256,2,combined,73,,57371.50000011921
chromium,delta,256,3,baseline,73,,70977.59999984503
chromium,delta,256,3,water-sparse,73,,72111.0000000596
chromium,delta,256,3,soil-cache,73,,66900.30000007153
chromium,delta,256,3,soil-saturation,73,,72925.2000002265
chromium,delta,256,3,water-wasm,73,,58724.800000071526
chromium,delta,256,3,combined,73,,56746.00000029802
chromium,delta,96,1,baseline,73,,15077.999999582767
chromium,delta,96,1,water-sparse,73,,13652.200000226498
chromium,delta,96,1,soil-cache,73,,13788.899999976158
chromium,delta,96,1,soil-saturation,73,,14984.700000166893
chromium,delta,96,1,water-wasm,73,,12717.299999773502
chromium,delta,96,1,combined,73,,10200.300000071526
chromium,highlands,128,1,baseline,73,,30170.899999558926
chromium,highlands,128,1,water-sparse,73,,27765.099999964237
chromium,highlands,128,1,soil-cache,73,,32042.299999833107
chromium,highlands,128,1,soil-saturation,73,,28789.400000214577
chromium,highlands,128,1,water-wasm,73,,24630.100000023842
chromium,highlands,128,1,combined,73,,26657.599999785423
chromium,highlands,128,10,baseline,73,,29812.900000035763
chromium,highlands,128,10,water-sparse,73,,25021.800000190735
chromium,highlands,128,10,soil-cache,73,,28252.300000190735
chromium,highlands,128,10,soil-saturation,73,,28906.50000023842
chromium,highlands,128,10,water-wasm,73,,22996.99999988079
chromium,highlands,128,10,combined,73,,18767.30000025034
chromium,highlands,128,11,baseline,73,,27157.799999952316
chromium,highlands,128,11,water-sparse,73,,24650.59999972582
chromium,highlands,128,11,soil-cache,73,,26245.500000178814
chromium,highlands,128,11,soil-saturation,73,,28977.200000226498
chromium,highlands,128,11,water-wasm,73,,22853.899999678135
chromium,highlands,128,11,combined,73,,19767.100000202656
chromium,highlands,128,12,baseline,73,,34009.40000009537
chromium,highlands,128,12,water-sparse,73,,28890.100000321865
chromium,highlands,128,12,soil-cache,73,,31354.30000025034
chromium,highlands,128,12,soil-saturation,73,,31171.19999998808
chromium,highlands,128,12,water-wasm,73,,25626.799999952316
chromium,highlands,128,12,combined,73,,20542.100000083447
chromium,highlands,128,13,baseline,73,,23837.299999535084
chromium,highlands,128,13,water-sparse,73,,20926.100000321865
chromium,highlands,128,13,soil-cache,73,,22086.69999986887
chromium,highlands,128,13,soil-saturation,73,,23699.499999582767
chromium,highlands,128,13,water-wasm,73,,18437.89999985695
chromium,highlands,128,13,combined,73,,16194.700000286102
chromium,highlands,128,14,baseline,73,,22162.100000083447
chromium,highlands,128,14,water-sparse,73,,19291.299999713898
chromium,highlands,128,14,soil-cache,73,,20905.499999821186
chromium,highlands,128,14,soil-saturation,73,,22597.999999940395
chromium,highlands,128,14,water-wasm,73,,17857.199999690056
chromium,highlands,128,14,combined,73,,15299.500000298023
chromium,highlands,128,15,baseline,73,,20358.20000010729
chromium,highlands,128,15,water-sparse,73,,17359.99999988079
chromium,highlands,128,15,soil-cache,73,,19496.300000309944
chromium,highlands,128,15,soil-saturation,73,,20808.699999570847
chromium,highlands,128,15,water-wasm,73,,16326.299999535084
chromium,highlands,128,15,combined,73,,14124.399999856949
chromium,highlands,128,16,baseline,73,,26230.80000036955
chromium,highlands,128,16,water-sparse,73,,22654.49999976158
chromium,highlands,128,16,soil-cache,73,,24172.500000059605
chromium,highlands,128,16,soil-saturation,73,,24933.200000226498
chromium,highlands,128,16,water-wasm,73,,20584.499999523163
chromium,highlands,128,16,combined,73,,17147.10000014305
chromium,highlands,128,17,baseline,73,,22845.800000190735
chromium,highlands,128,17,water-sparse,73,,20638.60000014305
chromium,highlands,128,17,soil-cache,73,,21532.499999701977
chromium,highlands,128,17,soil-saturation,73,,22899.30000025034
chromium,highlands,128,17,water-wasm,73,,17728.099999666214
chromium,highlands,128,17,combined,73,,15404.800000429153
chromium,highlands,128,18,baseline,73,,25496.49999988079
chromium,highlands,128,18,water-sparse,73,,22421.400000035763
chromium,highlands,128,18,soil-cache,73,,24884.499999821186
chromium,highlands,128,18,soil-saturation,73,,25829.20000010729
chromium,highlands,128,18,water-wasm,73,,21532.500000059605
chromium,highlands,128,18,combined,73,,18079.999999701977
chromium,highlands,128,19,baseline,73,,22319.99999988079
chromium,highlands,128,19,water-sparse,73,,19447.500000059605
chromium,highlands,128,19,soil-cache,73,,20951.900000095367
chromium,highlands,128,19,soil-saturation,73,,21888.100000202656
chromium,highlands,128,19,water-wasm,73,,17335.599999964237
chromium,highlands,128,19,combined,73,,15170.000000059605
chromium,highlands,128,2,baseline,73,,36176.79999989271
chromium,highlands,128,2,water-sparse,73,,42089.40000003576
chromium,highlands,128,2,soil-cache,73,,35607.40000015497
chromium,highlands,128,2,soil-saturation,73,,38188.69999998808
chromium,highlands,128,2,water-wasm,73,,26411.899999678135
chromium,highlands,128,2,combined,73,,27694.299999833107
chromium,highlands,128,20,baseline,73,,19837.69999986887
chromium,highlands,128,20,water-sparse,73,,17043.50000023842
chromium,highlands,128,20,soil-cache,73,,18355.99999988079
chromium,highlands,128,20,soil-saturation,73,,20284.400000095367
chromium,highlands,128,20,water-wasm,73,,15856.300000011921
chromium,highlands,128,20,combined,73,,13858.699999809265
chromium,highlands,128,21,baseline,73,,27015.70000010729
chromium,highlands,128,21,water-sparse,73,,24176.999999940395
chromium,highlands,128,21,soil-cache,73,,24834.299999952316
chromium,highlands,128,21,soil-saturation,73,,27294.80000001192
chromium,highlands,128,21,water-wasm,73,,22624.89999961853
chromium,highlands,128,21,combined,73,,19516.80000013113
chromium,highlands,128,22,baseline,73,,29151.100000202656
chromium,highlands,128,22,water-sparse,73,,24406.700000047684
chromium,highlands,128,22,soil-cache,73,,26666.59999972582
chromium,highlands,128,22,soil-saturation,73,,27882.899999916553
chromium,highlands,128,22,water-wasm,73,,23236.100000321865
chromium,highlands,128,22,combined,73,,19330.99999976158
chromium,highlands,128,23,baseline,73,,22770.30000025034
chromium,highlands,128,23,water-sparse,73,,21729.800000309944
chromium,highlands,128,23,soil-cache,73,,21667.90000027418
chromium,highlands,128,23,soil-saturation,73,,24027.89999985695
chromium,highlands,128,23,water-wasm,73,,18900.19999986887
chromium,highlands,128,23,combined,73,,16869.599999547005
chromium,highlands,128,24,baseline,73,,32288.500000059605
chromium,highlands,128,24,water-sparse,73,,27800.399999916553
chromium,highlands,128,24,soil-cache,73,,30097.400000333786
chromium,highlands,128,24,soil-saturation,73,,32392.399999976158
chromium,highlands,128,24,water-wasm,73,,25105.599999964237
chromium,highlands,128,24,combined,73,,20288.69999963045
chromium,highlands,128,25,baseline,73,,27621.199999928474
chromium,highlands,128,25,water-sparse,73,,22395.399999916553
chromium,highlands,128,25,soil-cache,73,,24427.79999989271
chromium,highlands,128,25,soil-saturation,73,,25419.89999973774
chromium,highlands,128,25,water-wasm,73,,20222.99999988079
chromium,highlands,128,25,combined,73,,17613.400000035763
chromium,highlands,128,26,baseline,73,,24582.50000011921
chromium,highlands,128,26,water-sparse,73,,21952.10000014305
chromium,highlands,128,26,soil-cache,73,,23984.30000025034
chromium,highlands,128,26,soil-saturation,73,,24412.200000166893
chromium,highlands,128,26,water-wasm,73,,19960.39999973774
chromium,highlands,128,26,combined,73,,16169.300000190735
chromium,highlands,128,27,baseline,73,,23663.400000154972
chromium,highlands,128,27,water-sparse,73,,19750.599999427795
chromium,highlands,128,27,soil-cache,73,,21897.699999392033
chromium,highlands,128,27,soil-saturation,73,,23085.79999989271
chromium,highlands,128,27,water-wasm,73,,18784.400000154972
chromium,highlands,128,27,combined,73,,14894.800000011921
chromium,highlands,128,28,baseline,73,,34949.90000009537
chromium,highlands,128,28,water-sparse,73,,29861.599999785423
chromium,highlands,128,28,soil-cache,73,,31635.9000005126
chromium,highlands,128,28,soil-saturation,73,,33911.00000047684
chromium,highlands,128,28,water-wasm,73,,27364.00000023842
chromium,highlands,128,28,combined,73,,23118.39999985695
chromium,highlands,128,29,baseline,73,,31817.80000013113
chromium,highlands,128,29,water-sparse,73,,25310.299999535084
chromium,highlands,128,29,soil-cache,73,,27816.500000298023
chromium,highlands,128,29,soil-saturation,73,,28728.099999964237
chromium,highlands,128,29,water-wasm,73,,23730.400000333786
chromium,highlands,128,29,combined,73,,18401.49999976158
chromium,highlands,128,3,baseline,73,,33444.999999940395
chromium,highlands,128,3,water-sparse,73,,37354.200000047684
chromium,highlands,128,3,soil-cache,73,,37664.39999997616
chromium,highlands,128,3,soil-saturation,73,,37618.800000309944
chromium,highlands,128,3,water-wasm,73,,36739.699999690056
chromium,highlands,128,3,combined,73,,23848.399999797344
chromium,highlands,128,30,baseline,73,,22768.300000190735
chromium,highlands,128,30,water-sparse,73,,19714.099999845028
chromium,highlands,128,30,soil-cache,73,,20690.399999916553
chromium,highlands,128,30,soil-saturation,73,,21325.199999809265
chromium,highlands,128,30,water-wasm,73,,17241.399999916553
chromium,highlands,128,30,combined,73,,14526.100000143051
chromium,highlands,128,4,baseline,73,,35804.70000010729
chromium,highlands,128,4,water-sparse,73,,35360.699999928474
chromium,highlands,128,4,soil-cache,73,,35135.49999970198
chromium,highlands,128,4,soil-saturation,73,,32545.69999963045
chromium,highlands,128,4,water-wasm,73,,25149.699999928474
chromium,highlands,128,4,combined,73,,21341.299999833107
chromium,highlands,128,5,baseline,73,,26280.79999989271
chromium,highlands,128,5,water-sparse,73,,22904.099999904633
chromium,highlands,128,5,soil-cache,73,,24677.000000298023
chromium,highlands,128,5,soil-saturation,73,,24710.000000059605
chromium,highlands,128,5,water-wasm,73,,21860.900000035763
chromium,highlands,128,5,combined,73,,17379.599999666214
chromium,highlands,128,6,baseline,73,,31242.700000166893
chromium,highlands,128,6,water-sparse,73,,26745.79999959469
chromium,highlands,128,6,soil-cache,73,,28177.09999960661
chromium,highlands,128,6,soil-saturation,73,,28230.70000010729
chromium,highlands,128,6,water-wasm,73,,24046.399999916553
chromium,highlands,128,6,combined,73,,21432.800000190735
chromium,highlands,128,7,baseline,73,,26120.899999976158
chromium,highlands,128,7,water-sparse,73,,23322.30000013113
chromium,highlands,128,7,soil-cache,73,,23969.000000059605
chromium,highlands,128,7,soil-saturation,73,,24804.400000154972
chromium,highlands,128,7,water-wasm,73,,19651.000000178814
chromium,highlands,128,7,combined,73,,17096.400000333786
chromium,highlands,128,8,baseline,73,,30086.89999985695
chromium,highlands,128,8,water-sparse,73,,27750.30000013113
chromium,highlands,128,8,soil-cache,73,,28004.60000014305
chromium,highlands,128,8,soil-saturation,73,,28857.899999976158
chromium,highlands,128,8,water-wasm,73,,23352.100000202656
chromium,highlands,128,8,combined,73,,22325.299999713898
chromium,highlands,128,9,baseline,73,,28009.500000178814
chromium,highlands,128,9,water-sparse,73,,24946.000000178814
chromium,highlands,128,9,soil-cache,73,,25936.899999916553
chromium,highlands,128,9,soil-saturation,73,,26628.799999952316
chromium,highlands,128,9,water-wasm,73,,22308.800000071526
chromium,highlands,128,9,combined,73,,18869.900000035763
chromium,highlands,256,1,baseline,73,,96071.10000008345
chromium,highlands,256,1,water-sparse,73,,82100.50000011921
chromium,highlands,256,1,soil-cache,73,,89355.40000009537
chromium,highlands,256,1,soil-saturation,73,,103387.89999991655
chromium,highlands,256,1,water-wasm,73,,81929.2000002861
chromium,highlands,256,1,combined,73,,70276.20000004768
chromium,highlands,256,2,baseline,73,,99922.90000003576
chromium,highlands,256,2,water-sparse,73,,79562.70000004768
chromium,highlands,256,2,soil-cache,73,,99163.99999976158
chromium,highlands,256,2,soil-saturation,73,,97540.60000002384
chromium,highlands,256,2,water-wasm,73,,73684.50000017881
chromium,highlands,256,2,combined,73,,65560.49999976158
chromium,highlands,256,3,baseline,73,,97215.70000010729
chromium,highlands,256,3,water-sparse,73,,100214.09999978542
chromium,highlands,256,3,soil-cache,73,,88790.40000027418
chromium,highlands,256,3,soil-saturation,73,,100382.30000013113
chromium,highlands,256,3,water-wasm,73,,86766.99999988079
chromium,highlands,256,3,combined,73,,83876.90000021458
chromium,highlands,96,1,baseline,73,,23145
chromium,highlands,96,1,water-sparse,73,,22360.10000038147
chromium,highlands,96,1,soil-cache,73,,22937.999999821186
chromium,highlands,96,1,soil-saturation,73,,23147.000000417233
chromium,highlands,96,1,water-wasm,73,,21748.60000026226
chromium,highlands,96,1,combined,73,,18336.10000026226
chromium,islands,128,1,baseline,73,,123197.59999990463
chromium,islands,128,1,water-sparse,73,,96602.70000010729
chromium,islands,128,1,soil-cache,73,,123641.80000013113
chromium,islands,128,1,soil-saturation,73,,124395.10000044107
chromium,islands,128,1,water-wasm,73,,101056.5000000596
chromium,islands,128,1,combined,73,,66221.19999974966
chromium,islands,128,10,baseline,73,,165010.5000001192
chromium,islands,128,10,water-sparse,73,,604973.9999996424
chromium,islands,128,10,soil-cache,73,,290026.2000000477
chromium,islands,128,10,soil-saturation,73,,276485.0000000596
chromium,islands,128,10,water-wasm,73,,291582.50000041723
chromium,islands,128,10,combined,73,,88261.39999961853
chromium,islands,128,11,baseline,73,,231534.5000001788
chromium,islands,128,11,water-sparse,73,,133088.39999997616
chromium,islands,128,11,soil-cache,73,,746264.3000001907
chromium,islands,128,11,soil-saturation,73,,121550.80000019073
chromium,islands,128,11,water-wasm,73,,255180.5000001192
chromium,islands,128,11,combined,73,,227462.5999996066
chromium,islands,128,12,baseline,73,,177608.49999952316
chromium,islands,128,12,water-sparse,73,,126943.7000001669
chromium,islands,128,12,soil-cache,73,,200424.90000015497
chromium,islands,128,12,soil-saturation,73,,209725.60000032187
chromium,islands,128,12,water-wasm,73,,199476.19999992847
chromium,islands,128,12,combined,73,,115698.99999988079
chromium,islands,128,13,baseline,73,,200948.39999991655
chromium,islands,128,13,water-sparse,73,,156622.19999957085
chromium,islands,128,13,soil-cache,73,,206213.09999996424
chromium,islands,128,13,soil-saturation,73,,199221.00000035763
chromium,islands,128,13,water-wasm,73,,145010.89999979734
chromium,islands,128,13,combined,73,,85726.60000002384
chromium,islands,128,14,baseline,73,,243581.19999980927
chromium,islands,128,14,water-sparse,73,,208343.9999999404
chromium,islands,128,14,soil-cache,73,,237646.09999996424
chromium,islands,128,14,soil-saturation,73,,295241.39999991655
chromium,islands,128,14,water-wasm,73,,249241.29999995232
chromium,islands,128,14,combined,73,,154856.30000025034
chromium,islands,128,15,baseline,73,,1400927.9000005126
chromium,islands,128,15,water-sparse,73,,554446.4999999404
chromium,islands,128,15,soil-cache,73,,161799.40000003576
chromium,islands,128,15,soil-saturation,73,,482329.2000005841
chromium,islands,128,15,water-wasm,73,,147181.10000026226
chromium,islands,128,15,combined,73,,832669.4999995232
chromium,islands,128,16,baseline,73,,231115.7999998331
chromium,islands,128,16,water-sparse,73,,203496.80000001192
chromium,islands,128,16,soil-cache,73,,223419.5999996662
chromium,islands,128,16,soil-saturation,73,,252405.89999973774
chromium,islands,128,16,water-wasm,73,,225075.90000021458
chromium,islands,128,16,combined,73,,149271.39999985695
chromium,islands,128,17,baseline,73,,2086049.6999998093
chromium,islands,128,17,water-sparse,73,,152223.69999998808
chromium,islands,128,17,soil-cache,73,,195216.7999995947
chromium,islands,128,17,soil-saturation,73,,260691.80000007153
chromium,islands,128,17,water-wasm,73,,538147.1000002027
chromium,islands,128,17,combined,73,,90756.49999958277
chromium,islands,128,18,baseline,73,,271241.40000009537
chromium,islands,128,18,water-sparse,73,,189561.40000021458
chromium,islands,128,18,soil-cache,73,,261218.89999985695
chromium,islands,128,18,soil-saturation,73,,226525.9999998212
chromium,islands,128,18,water-wasm,73,,222949.7000004053
chromium,islands,128,18,combined,73,,153829.7999997139
chromium,islands,128,19,baseline,73,,247832.19999986887
chromium,islands,128,19,water-sparse,73,,175859.99999964237
chromium,islands,128,19,soil-cache,73,,220130.50000023842
chromium,islands,128,19,soil-saturation,73,,239164.89999997616
chromium,islands,128,19,water-wasm,73,,212315.19999992847
chromium,islands,128,19,combined,73,,152996.89999991655
chromium,islands,128,2,baseline,73,,127380.69999998808
chromium,islands,128,2,water-sparse,73,,94283.7000001669
chromium,islands,128,2,soil-cache,73,,120994.30000013113
chromium,islands,128,2,soil-saturation,73,,123405.10000002384
chromium,islands,128,2,water-wasm,73,,99275.69999998808
chromium,islands,128,2,combined,73,,64792.99999952316
chromium,islands,128,20,baseline,73,,190969.59999984503
chromium,islands,128,20,water-sparse,73,,129882.30000025034
chromium,islands,128,20,soil-cache,73,,207511.69999974966
chromium,islands,128,20,soil-saturation,73,,208594.89999967813
chromium,islands,128,20,water-wasm,73,,167850.4999998212
chromium,islands,128,20,combined,73,,111881.40000033379
chromium,islands,128,21,baseline,73,,167706.90000009537
chromium,islands,128,21,water-sparse,73,,123076.30000025034
chromium,islands,128,21,soil-cache,73,,145102.5
chromium,islands,128,21,soil-saturation,73,,177280.99999958277
chromium,islands,128,21,water-wasm,73,,146619.39999973774
chromium,islands,128,21,combined,73,,97569.59999978542
chromium,islands,128,22,baseline,73,,186448.60000014305
chromium,islands,128,22,water-sparse,73,,115598.19999980927
chromium,islands,128,22,soil-cache,73,,145717.19999992847
chromium,islands,128,22,soil-saturation,73,,170528.0999994278
chromium,islands,128,22,water-wasm,73,,167496.60000002384
chromium,islands,128,22,combined,73,,95937.69999998808
chromium,islands,128,23,baseline,73,,164151.90000003576
chromium,islands,128,23,water-sparse,73,,155785.0000001788
chromium,islands,128,23,soil-cache,73,,275596.10000008345
chromium,islands,128,23,soil-saturation,73,,171737.4999998212
chromium,islands,128,23,water-wasm,73,,178110.59999996424
chromium,islands,128,23,combined,73,,85290.10000032187
chromium,islands,128,24,baseline,73,,210176.7000001073
chromium,islands,128,24,water-sparse,73,,129210.09999996424
chromium,islands,128,24,soil-cache,73,,173130.90000021458
chromium,islands,128,24,soil-saturation,73,,188088.69999974966
chromium,islands,128,24,water-wasm,73,,149843.39999985695
chromium,islands,128,24,combined,73,,102301.7000001669
chromium,islands,128,25,baseline,73,,149536.7999998927
chromium,islands,128,25,water-sparse,73,,271926
chromium,islands,128,25,soil-cache,73,,196877.0999993682
chromium,islands,128,25,soil-saturation,73,,165966.10000008345
chromium,islands,128,25,water-wasm,73,,144810.7000003457
chromium,islands,128,25,combined,73,,87938.60000014305
chromium,islands,128,26,baseline,73,,121326.89999979734
chromium,islands,128,26,water-sparse,73,,92909.50000023842
chromium,islands,128,26,soil-cache,73,,109425.60000020266
chromium,islands,128,26,soil-saturation,73,,113105.00000011921
chromium,islands,128,26,water-wasm,73,,92517.2999997139
chromium,islands,128,26,combined,73,,62676.099999547005
chromium,islands,128,27,baseline,73,,174934.4999999404
chromium,islands,128,27,water-sparse,73,,132178.69999992847
chromium,islands,128,27,soil-cache,73,,116114.30000007153
chromium,islands,128,27,soil-saturation,73,,134914.9999999404
chromium,islands,128,27,water-wasm,73,,104395.19999998808
chromium,islands,128,27,combined,73,,66731.70000010729
chromium,islands,128,28,baseline,73,,153989.69999969006
chromium,islands,128,28,water-sparse,73,,271386.90000003576
chromium,islands,128,28,soil-cache,73,,175988.19999992847
chromium,islands,128,28,soil-saturation,73,,110150.69999998808
chromium,islands,128,28,water-wasm,73,,97734.30000001192
